t,y,estrategia,n_vizinhos_media
0,11,O,
0,11,Y,
0,11,B,
1,11,O,9.000327310496361
1,11,Y,12.003801245541988
1,11,B,7.667567062170878
2,11,O,10.041171815035005
2,11,Y,13.617587527794353
2,11,B,8.101888538224328
3,11,O,9.568481805048489
3,11,Y,13.46814498841191
3,11,B,6.480670234388458
4,11,O,7.882945468945622
4,11,Y,13.123046846063124
4,11,B,5.682806991375664
5,11,O,7.711483465202775
5,11,Y,12.7780555292619
5,11,B,5.182182231386045
6,11,O,7.410247043852912
6,11,Y,12.466559294536125
6,11,B,4.79314875793095
7,11,O,7.3402953440586565
7,11,Y,12.195203738829862
7,11,B,4.519613913593124
8,11,O,7.221614091556213
8,11,Y,11.998897950104688
8,11,B,4.322460604983551
9,11,O,7.226619913061264
9,11,Y,11.927101269180135
9,11,B,4.195311834639372
10,11,O,6.981870882105679
10,11,Y,11.979571943562526
10,11,B,4.116934401467482
11,11,O,6.958515768432876
11,11,Y,12.071565441224509
11,11,B,4.077239364457927
12,11,O,6.943255630400234
12,11,Y,12.117681262000938
12,11,B,4.059333252649187
13,11,O,6.73505901174235
13,11,Y,11.676258702124706
13,11,B,4.053378772047721
14,11,O,6.764256279982948
14,11,Y,11.019424246427306
14,11,B,4.049513768628003
15,11,O,6.716378629180287
15,11,Y,10.174423175598964
15,11,B,4.04993478945049
16,11,O,6.715821828600973
16,11,Y,9.970536656387162
16,11,B,4.050392949760358
17,11,O,6.692281917377852
17,11,Y,9.961530673134199
17,11,B,4.0532195578819525
18,11,O,6.692796447181163
18,11,Y,9.91170888323042
18,11,B,4.05482663465295
19,11,O,6.678990286221606
19,11,Y,9.681367674026296
19,11,B,4.055192893242484
20,11,O,6.676134653126277
20,11,Y,9.684769511629625
20,11,B,4.057115305615721
21,11,O,6.670729929038924
21,11,Y,9.690807016573526
21,11,B,4.058487132165694
22,11,O,6.6567664665024715
22,11,Y,9.697388662626073
22,11,B,4.062114467631587
23,11,O,6.673893361180247
23,11,Y,9.679413361916025
23,11,B,4.062636524670412
24,11,O,6.657235972571732
24,11,Y,9.683509642221408
24,11,B,4.0625228190204
25,11,O,6.653883688922323
25,11,Y,9.69823364150859
25,11,B,4.062521341275782
26,11,O,6.663961661456957
26,11,Y,9.686281838926734
26,11,B,4.065643069170504
27,11,O,6.660926397859466
27,11,Y,9.670006188789806
27,11,B,4.066427357490176
28,11,O,6.674787392274993
28,11,Y,9.677626119207655
28,11,B,4.066710047059043
29,11,O,6.665065990875648
29,11,Y,9.70683565518489
29,11,B,4.067829835234386
30,11,O,6.656513419362007
30,11,Y,9.659253502916695
30,11,B,4.071144219931967
31,11,O,6.656609821268639
31,11,Y,9.664784731122795
31,11,B,4.071382818122982
32,11,O,6.659751572049384
32,11,Y,9.680578573777034
32,11,B,4.072032929484787
33,11,O,6.642291036188299
33,11,Y,9.7128797575962
33,11,B,4.072515591900074
34,11,O,6.651430039211299
34,11,Y,9.673620181592574
34,11,B,4.075223543802542
35,11,O,6.637688901102832
35,11,Y,9.65823760960249
35,11,B,4.077025072065296
36,11,O,6.641430070999056
36,11,Y,9.669780002888293
36,11,B,4.077871920720683
37,11,O,6.645718405228634
37,11,Y,9.674809573399546
37,11,B,4.078663060237706
38,11,O,6.646511201175384
38,11,Y,9.643379042294558
38,11,B,4.080653573454146
39,11,O,6.64737395548623
39,11,Y,9.660544944233258
39,11,B,4.080631661907539
40,11,O,6.665368341559783
40,11,Y,9.66255959376803
40,11,B,4.08290765033694
41,11,O,6.654244693120931
41,11,Y,9.679974890286433
41,11,B,4.084157075529086
42,11,O,6.635583003635983
42,11,Y,9.650311434692917
42,11,B,4.08682814432918
43,11,O,6.640581675869978
43,11,Y,9.632142726229343
43,11,B,4.085627723166098
44,11,O,6.665331267439353
44,11,Y,9.649204756485313
44,11,B,4.087164807442094
45,11,O,6.64855634975157
45,11,Y,9.670933364960979
45,11,B,4.088201796511125
46,11,O,6.638966552993178
46,11,Y,9.632644691256337
46,11,B,4.089091790345662
47,11,O,6.667934799880872
47,11,Y,9.636940603744936
47,11,B,4.090214037234198
48,11,O,6.666007895186385
48,11,Y,9.64144064173696
48,11,B,4.089877566547227
49,11,O,6.653955570065428
49,11,Y,9.68954615600196
49,11,B,4.090751277380265
50,11,O,6.650311408336818
50,11,Y,9.624014031641353
50,11,B,4.092503651261644
51,11,O,6.647330412589749
51,11,Y,9.610828131534143
51,11,B,4.093552845691656
52,11,O,6.668055498309448
52,11,Y,9.627503707480516
52,11,B,4.093010552354612
53,11,O,6.668699300197143
53,11,Y,9.654962019470807
53,11,B,4.092807929055211
54,11,O,6.684477308224491
54,11,Y,9.642408368696316
54,11,B,4.091545985038959
55,11,O,6.701722105788718
55,11,Y,9.625441858621045
55,11,B,4.090664207535188
56,11,O,6.736393201318415
56,11,Y,9.647280603333066
56,11,B,4.0886537288355616
57,11,O,6.4992903156827095
57,11,Y,9.637575823701226
57,11,B,4.0871270328267055
58,11,O,6.501843560941722
58,11,Y,9.58491578000406
58,11,B,4.085030481787516
59,11,O,6.519083474649238
59,11,Y,9.563786949537624
59,11,B,4.083155514963317
60,11,O,6.547756874726547
60,11,Y,9.587209367830745
60,11,B,4.0818618600365255
61,11,O,6.539346918161269
61,11,Y,9.608478359568807
61,11,B,4.08015337878384
62,11,O,6.539620738041711
62,11,Y,9.577010792219626
62,11,B,4.079706366804717
63,11,O,6.546534210849126
63,11,Y,9.341144600844856
63,11,B,4.078571016821098
64,11,O,6.550267617307915
64,11,Y,9.373705530570474
64,11,B,4.077122324876246
65,11,O,6.538988589876214
65,11,Y,9.37510475235945
65,11,B,4.07840400468911
66,11,O,6.548041868725424
66,11,Y,9.32639150115871
66,11,B,4.077680345591559
67,11,O,6.544553303490497
67,11,Y,9.343808832428758
67,11,B,4.075169429758355
68,11,O,6.556858332540356
68,11,Y,9.369100785862816
68,11,B,4.074298389590546
69,11,O,6.539303368929999
69,11,Y,9.375725695357211
69,11,B,4.073313280396599
70,11,O,6.536885880583677
70,11,Y,9.359887655924235
70,11,B,4.072936510264997
71,11,O,6.536065413341592
71,11,Y,9.35719600381173
71,11,B,4.070834747314246
72,11,O,6.541868919461458
72,11,Y,9.35833833062313
72,11,B,4.070177730505416
73,11,O,6.540170694102596
73,11,Y,9.362012769456687
73,11,B,4.069123421550159
74,11,O,6.536958884358421
74,11,Y,9.348328196273464
74,11,B,4.069515084248484
75,11,O,6.538745384744755
75,11,Y,9.368672263187264
75,11,B,4.067673276742045
76,11,O,6.545304478333838
76,11,Y,9.398107601399584
76,11,B,4.068002704636412
77,11,O,6.538618609380543
77,11,Y,9.416889788257656
77,11,B,4.06785481644615
78,11,O,6.5390739680900705
78,11,Y,9.364701910140163
78,11,B,4.0685331266861215
79,11,O,6.527627893754443
79,11,Y,9.374064592013868
79,11,B,4.0669455090918465
80,11,O,6.524366741696476
80,11,Y,9.374469504079615
80,11,B,4.0665789256683045
81,11,O,6.526447465864419
81,11,Y,9.387279211366334
81,11,B,4.066371122988311
82,11,O,6.534810095725205
82,11,Y,9.353163395016251
82,11,B,4.065724042689157
83,11,O,6.536209728568784
83,11,Y,9.344766721297393
83,11,B,4.065376805182385
84,11,O,6.531098069746047
84,11,Y,9.369446740393286
84,11,B,4.063563939747024
85,11,O,6.5387929160871705
85,11,Y,9.361992711959976
85,11,B,4.062811892622443
86,11,O,6.546011970571048
86,11,Y,9.335027558400594
86,11,B,4.062471755039869
87,11,O,6.547418582798973
87,11,Y,9.348618785700593
87,11,B,4.060236131778229
88,11,O,6.559369977944134
88,11,Y,9.351918585099442
88,11,B,4.058733930892493
89,11,O,6.556410066988365
89,11,Y,9.38582396491661
89,11,B,4.059191906177476
90,11,O,6.5596970548596945
90,11,Y,9.328947550812899
90,11,B,4.060117575770118
91,11,O,6.553062868918871
91,11,Y,9.376724565977979
91,11,B,4.058749046109441
92,11,O,6.549094612310636
92,11,Y,9.380402347529389
92,11,B,4.0584399170813015
93,11,O,6.5491214702440335
93,11,Y,9.370693821476605
93,11,B,4.058474749813084
94,11,O,6.55912207538909
94,11,Y,9.337785087159261
94,11,B,4.056815150823412
95,11,O,6.553697037561326
95,11,Y,9.354400923787761
95,11,B,4.055874330811791
96,11,O,6.5535449428076245
96,11,Y,9.35659402325066
96,11,B,4.0555469673941875
97,11,O,6.558212923104273
97,11,Y,9.372914880413868
97,11,B,4.054514200407118
98,11,O,6.567726621502064
98,11,Y,9.342061806867411
98,11,B,4.054713660117739
99,11,O,6.5659941114521025
99,11,Y,9.361458071982176
99,11,B,4.05387549787839
100,11,O,6.57394874444941
100,11,Y,9.372630467405761
100,11,B,4.052559060282365
